,table_a,column_a,table_b,column_b,similarity,type,correct
365,roger_ebert_1,directors,tmdb_4,directors,0.5474339127540588,textual,True
366,imdb_1,Cast,metacritic_3,starring,0.5467101335525513,textual,True
367,rotten_tomatoes_1,Director,rotten_tomatoes_3,director,0.5463677644729614,textual,True
368,metacritic_1,Director,roger_ebert_1,directors,0.5462861657142639,textual,True
369,imdb_1,ContentRating,imdb_4,genre,0.5457290410995483,textual,False
370,imdb_1,RatingValue,metacritic_4,date_released,0.5454183220863342,mixed,False
371,roger_ebert_1,directors,rotten_tomatoes_2,Director,0.5454078912734985,textual,True
372,imdb_3,Creators,imdb_4,actors,0.544937252998352,textual,False
373,metacritic_3,director,tmdb_4,directors,0.5448582172393799,textual,True
374,rotten_tomatoes_1,Actors,rotten_tomatoes_2,Creators,0.5448206663131714,textual,False
375,rotten_tomatoes_2,ID,tmdb_2,_id,0.5443689227104187,textual,True
376,metacritic_3,writers,tmdb_3,directors,0.5442637205123901,textual,False
377,imdb_2,name,walmart_1,name,0.5434891581535339,textual,True
378,imdb_2,actors,tmdb_3,actors,0.5431928038597107,textual,True
379,imdb_2,writers,walmart_1,stars,0.5428601503372192,textual,False
380,roger_ebert_1,directors,rotten_tomatoes_3,star1,0.5426265001296997,textual,False
381,imdb_1,Genre,rotten_tomatoes_2,Genre,0.5425422787666321,textual,True
382,rotten_tomatoes_2,ID,tmdb_3,_id,0.5412781238555908,textual,True
383,imdb_1,Creator,imdb_4,actors,0.5412279367446899,textual,False
384,amazon_1,year,tmdb_3,year,0.5410106182098389,numerical,True
385,metacritic_4,_id,tmdb_2,_id,0.5408341288566589,numerical,True
386,roger_ebert_1,pg_rating,rotten_tomatoes_4,certificate,0.5395457744598389,textual,True
387,rotten_tomatoes_3,star6,rotten_tomatoes_4,writer,0.5394049882888794,textual,False
388,rotten_tomatoes_1,Id,rotten_tomatoes_3,id,0.5392131209373474,textual,True
389,imdb_4,actors,walmart_1,stars,0.5389294028282166,textual,True
390,imdb_4,id,tmdb_4,_id,0.538486123085022,numerical,True
391,metacritic_3,starring,tmdb_3,writers,0.5380855202674866,textual,False
392,metacritic_2,_id,tmdb_2,_id,0.537909984588623,numerical,True
393,imdb_4,directors,metacritic_3,director,0.5369988679885864,textual,True
394,roger_ebert_1,directors,walmart_1,directors,0.5368945002555847,textual,True
395,metacritic_1,Actors,tmdb_3,actors,0.5359497666358948,textual,True
396,amazon_1,director,tmdb_4,directors,0.535925567150116,textual,True
397,metacritic_3,release year,tmdb_4,year,0.5355278253555298,numerical,True
398,rotten_tomatoes_2,ContentRating,rotten_tomatoes_4,certificate,0.5349306464195251,textual,True
399,metacritic_3,writers,tmdb_2,director,0.5349302887916565,textual,False
400,imdb_3,Duration,metacritic_3,runtime,0.5344894528388977,textual,True
401,imdb_1,YearRange,imdb_4,year,0.5344746112823486,textual,True
402,amazon_1,id,roger_ebert_1,id,0.5338560938835144,numerical,True
403,rotten_tomatoes_3,year,rotten_tomatoes_4,year,0.5338273644447327,numerical,True
404,amazon_1,title,imdb_2,name,0.5335870981216431,textual,True
405,metacritic_1,Genre,tmdb_3,genres,0.5335095524787903,textual,True
406,metacritic_2,title,roger_ebert_1,movie_name,0.5330138206481934,textual,True
407,rotten_tomatoes_3,year,tmdb_4,year,0.5329160690307617,numerical,True
408,imdb_4,movie_rating,metacritic_3,score,0.5310513377189636,numerical,True
409,metacritic_3,title,roger_ebert_1,movie_name,0.5302783250808716,textual,True
410,amazon_1,director,imdb_1,Director,0.5294566750526428,textual,True
411,imdb_4,directors,tmdb_2,subtext,0.5294435024261475,textual,False
412,metacritic_4,duration,rotten_tomatoes_3,rotten_tomatoes,0.529353678226471,textual,False
413,rotten_tomatoes_2,Cast,walmart_1,stars,0.528765082359314,textual,True
414,imdb_4,actors,tmdb_4,stars,0.5285462141036987,textual,True
415,imdb_4,genre,metacritic_4,genre,0.5283610224723816,textual,True
416,metacritic_4,name,tmdb_4,genres,0.5282882452011108,textual,False
417,metacritic_1,Director,rotten_tomatoes_4,director,0.5281699895858765,textual,True
418,imdb_3,Director,roger_ebert_1,directors,0.5278404951095581,textual,True
419,imdb_1,Id,metacritic_3,_id,0.527675449848175,textual,True
420,rotten_tomatoes_2,ID,walmart_1,_id,0.5275177359580994,textual,True
421,roger_ebert_1,actors,rotten_tomatoes_3,star2,0.525976300239563,textual,True
422,imdb_1,Name,imdb_3,Title,0.5254474878311157,textual,True
423,imdb_4,directors,walmart_1,directors,0.5254437923431396,textual,True
424,rotten_tomatoes_1,Duration,tmdb_3,runtime,0.5245334506034851,textual,True
425,rotten_tomatoes_4,director,tmdb_3,directors,0.5243862867355347,textual,True
426,metacritic_3,starring,rotten_tomatoes_3,star3,0.5237240195274353,textual,True
427,metacritic_1,Name,tmdb_1,title,0.5233988165855408,textual,True
428,roger_ebert_1,id,rotten_tomatoes_2,ID,0.5224505066871643,textual,True
429,imdb_3,ID,tmdb_3,_id,0.5218939185142517,textual,True
430,imdb_1,Genre,metacritic_3,genres,0.5217638611793518,textual,True
431,imdb_4,directors,metacritic_4,director,0.5215796232223511,textual,True
432,imdb_2,actors,tmdb_2,stars,0.521519124507904,textual,True
433,rotten_tomatoes_1,Creator,tmdb_3,writers,0.5215098857879639,textual,True
434,imdb_3,Creators,tmdb_3,writers,0.5211147665977478,textual,True
435,metacritic_4,name,walmart_1,name,0.5206249952316284,textual,True
436,imdb_4,genre,metacritic_3,genres,0.5205238461494446,textual,True
437,metacritic_1,Actors,rotten_tomatoes_1,Creator,0.5202059745788574,textual,False
438,imdb_1,Name,rotten_tomatoes_2,Title,0.5201521515846252,textual,True
439,metacritic_1,Genre,rotten_tomatoes_1,Genre,0.5198388695716858,textual,True
440,metacritic_4,genre,walmart_1,genre,0.5196709632873535,textual,True
441,rotten_tomatoes_4,writer,tmdb_1,actor(s),0.5195868015289307,textual,False
442,imdb_3,ID,walmart_1,_id,0.5190073251724243,textual,True
443,imdb_1,Genre,roger_ebert_1,genre,0.518937349319458,textual,True
444,imdb_1,Cast,rotten_tomatoes_3,star4,0.5187642574310303,textual,True
445,metacritic_4,duration,tmdb_3,actors,0.518692135810852,textual,False
446,imdb_1,Id,imdb_3,ID,0.5178600549697876,textual,True
447,amazon_1,id,metacritic_1,_id,0.5177611708641052,numerical,True
448,metacritic_4,genre,tmdb_3,genres,0.5166676640510559,textual,True
449,metacritic_3,title,tmdb_2,name,0.5165063738822937,textual,True
450,rotten_tomatoes_2,Cast,tmdb_1,writer(s),0.5164309144020081,textual,False
451,rotten_tomatoes_4,genre,walmart_1,genre,0.5160431265830994,textual,True
452,metacritic_3,_id,tmdb_4,_id,0.5159730911254883,numerical,True
453,metacritic_1,Actors,rotten_tomatoes_2,Cast,0.5158745646476746,textual,True
454,metacritic_3,genres,rotten_tomatoes_4,genre,0.5157572031021118,textual,True
455,imdb_2,name,metacritic_1,Name,0.5157085657119751,textual,True
456,rotten_tomatoes_1,Name,rotten_tomatoes_3,title,0.5154997706413269,textual,True
457,amazon_1,title,metacritic_4,name,0.51540607213974,textual,True
458,roger_ebert_1,actors,rotten_tomatoes_1,Cast,0.514944314956665,textual,True
459,metacritic_3,starring,tmdb_1,writer(s),0.5146961212158203,textual,False
460,rotten_tomatoes_1,Creator,rotten_tomatoes_3,star4,0.5135177373886108,textual,False
461,roger_ebert_1,pg_rating,rotten_tomatoes_2,Summary,0.5134111046791077,textual,False
462,imdb_3,ID,imdb_4,id,0.5132849812507629,textual,True
463,roger_ebert_1,actors,tmdb_2,stars,0.513180136680603,textual,True
464,rotten_tomatoes_1,Cast,rotten_tomatoes_2,Cast,0.5126427412033081,textual,True
465,metacritic_3,title,walmart_1,name,0.5116850137710571,textual,True
466,imdb_4,id,rotten_tomatoes_2,ID,0.5114385485649109,textual,True
467,metacritic_2,_id,tmdb_3,_id,0.5107406377792358,numerical,True
468,tmdb_1,title,walmart_1,name,0.5102173089981079,textual,True
469,amazon_1,title,tmdb_4,genres,0.5099859237670898,textual,False
470,imdb_2,director,tmdb_3,directors,0.5099555253982544,textual,True
471,imdb_1,Cast,rotten_tomatoes_3,star6,0.5099278688430786,textual,True
472,metacritic_3,_id,metacritic_4,_id,0.5099191665649414,numerical,True
473,metacritic_1,Actors,tmdb_1,writer(s),0.5097327828407288,textual,False
474,imdb_1,Cast,walmart_1,stars,0.5095357894897461,textual,True
475,imdb_2,director,tmdb_1,writer(s),0.5095086097717285,textual,False
476,metacritic_1,Runtime,metacritic_3,runtime,0.5092633962631226,textual,True
477,amazon_1,director,tmdb_3,directors,0.5090534090995789,textual,True
478,imdb_3,Cast,tmdb_1,writer(s),0.5080828070640564,textual,False
479,imdb_1,Genre,walmart_1,genre,0.5078731775283813,textual,True
480,rotten_tomatoes_4,director,tmdb_2,director,0.5077290534973145,textual,True
481,amazon_1,star,imdb_1,Director,0.5072513222694397,textual,False
482,roger_ebert_1,year,rotten_tomatoes_4,year,0.5070756077766418,numerical,True
483,amazon_1,time,imdb_1,Duration,0.5067915916442871,textual,True
484,rotten_tomatoes_2,Director,walmart_1,directors,0.5067611336708069,textual,True
485,rotten_tomatoes_2,Creators,rotten_tomatoes_4,star,0.5067497491836548,textual,False
486,metacritic_1,Name,metacritic_2,title,0.5067291259765625,textual,True
487,amazon_1,year,tmdb_2,stars,0.5061832070350647,textual,False
488,tmdb_3,directors,tmdb_4,directors,0.5054905414581299,textual,True
489,imdb_1,Cast,rotten_tomatoes_2,Creators,0.5051954984664917,textual,False
490,imdb_1,Creator,rotten_tomatoes_4,star,0.5047558546066284,textual,False
491,imdb_1,Director,tmdb_3,directors,0.504623532295227,textual,True
492,imdb_4,actors,tmdb_2,stars,0.5042261481285095,textual,True
493,imdb_4,movie_rating,metacritic_2,movie_rating,0.5040733218193054,numerical,True
494,imdb_1,Duration,rotten_tomatoes_3,rotten_tomatoes,0.5040059685707092,textual,False
495,imdb_1,Creator,rotten_tomatoes_1,Cast,0.5037047266960144,textual,False
496,imdb_4,actors,metacritic_4,duration,0.5035527348518372,textual,False
497,metacritic_2,title,tmdb_1,title,0.5033826231956482,textual,True
498,imdb_4,actors,tmdb_3,writers,0.5022187232971191,textual,False
499,imdb_1,Director,rotten_tomatoes_2,Director,0.5019896030426025,textual,True
500,rotten_tomatoes_1,Creator,rotten_tomatoes_4,star,0.5017794966697693,textual,False
501,imdb_4,directors,tmdb_2,director,0.501083254814148,textual,True
502,metacritic_3,genres,metacritic_4,genre,0.5007904171943665,textual,True
503,imdb_1,Genre,metacritic_4,genre,0.4997951686382293,textual,True
504,metacritic_4,_id,rotten_tomatoes_1,Id,0.4994438886642456,textual,True
505,amazon_1,director,metacritic_3,director,0.4994143545627594,textual,True
506,tmdb_2,director,tmdb_4,directors,0.499051034450531,textual,True
507,imdb_1,Cast,tmdb_4,stars,0.4990188181400299,textual,True
508,rotten_tomatoes_2,Cast,rotten_tomatoes_3,star4,0.4980315566062927,textual,True
509,imdb_2,writers,tmdb_2,stars,0.4979705512523651,textual,False
510,rotten_tomatoes_3,review4,tmdb_1,actor(s),0.4978392720222473,textual,False
511,roger_ebert_1,movie_name,tmdb_1,title,0.4976858794689178,textual,True
512,metacritic_3,director,rotten_tomatoes_2,Director,0.4976477921009063,textual,True
513,metacritic_3,director,rotten_tomatoes_4,director,0.4973689615726471,textual,True
514,metacritic_1,Name,metacritic_4,name,0.4972674250602722,textual,True
515,metacritic_1,Director,rotten_tomatoes_1,Director,0.4970217943191528,textual,True
516,imdb_3,Summary,roger_ebert_1,pg_rating,0.4968959093093872,textual,False
517,imdb_3,ContentRating,roger_ebert_1,pg_rating,0.4965806305408478,textual,True
518,imdb_4,movie_name,rotten_tomatoes_3,title,0.4964008331298828,textual,True
519,imdb_3,Year,metacritic_3,release year,0.4962456226348877,textual,False
520,amazon_1,id,tmdb_4,_id,0.4960719048976898,numerical,True
521,metacritic_2,movie_rating,rotten_tomatoes_1,RatingValue,0.4958353340625763,numerical,True
522,imdb_1,Duration,walmart_1,duration,0.4955709278583526,textual,True
523,imdb_3,Cast,metacritic_1,Actors,0.4951953887939453,textual,True
524,imdb_2,actors,rotten_tomatoes_3,review4,0.4942729771137237,textual,False
525,rotten_tomatoes_3,star3,rotten_tomatoes_4,star,0.4942372143268585,textual,True
526,metacritic_1,Actors,rotten_tomatoes_3,star2,0.4938838183879852,textual,True
527,imdb_3,Director,metacritic_3,director,0.4937297999858856,textual,True
528,metacritic_2,title,walmart_1,name,0.4930512905120849,textual,True
529,imdb_3,Director,tmdb_3,directors,0.4926053285598755,textual,True
530,metacritic_3,rating,rotten_tomatoes_2,ContentRating,0.4923396408557892,textual,True
531,amazon_1,director,tmdb_2,director,0.4922844767570495,textual,True
532,imdb_3,Cast,imdb_4,actors,0.4920692145824432,textual,True
533,metacritic_3,release year,roger_ebert_1,year,0.4920553267002105,numerical,True
534,imdb_2,writers,tmdb_3,actors,0.4918000996112823,textual,False
535,rotten_tomatoes_1,Year,rotten_tomatoes_4,year,0.4910591244697571,numerical,True
536,imdb_1,Duration,roger_ebert_1,critic_rating,0.4908995628356933,textual,False
537,metacritic_1,Metascore,rotten_tomatoes_1,RatingCount,0.4907674491405487,numerical,False
538,imdb_2,actors,metacritic_1,Actors,0.4907283782958984,textual,True
539,roger_ebert_1,year,tmdb_2,year,0.4906384646892547,numerical,True
540,imdb_3,Creators,rotten_tomatoes_1,Actors,0.490404725074768,textual,False
541,metacritic_3,starring,rotten_tomatoes_1,Cast,0.4903863668441772,textual,True
542,imdb_4,directors,tmdb_3,directors,0.4900213778018951,textual,True
543,tmdb_1,title,tmdb_2,name,0.4894999265670776,textual,True
544,imdb_3,Director,walmart_1,directors,0.4893818199634552,textual,True
545,metacritic_4,duration,roger_ebert_1,critic_rating,0.4893197119235992,textual,False
546,amazon_1,year,tmdb_3,actors,0.4891469478607178,textual,False
547,imdb_2,year,metacritic_2,release_year,0.4889861941337585,numerical,True
548,amazon_1,id,rotten_tomatoes_2,ID,0.4876600503921509,textual,True
549,metacritic_2,movie_rating,metacritic_3,score,0.4874325394630432,numerical,True
550,metacritic_3,starring,tmdb_2,stars,0.4863418340682983,textual,True
551,metacritic_3,runtime,rotten_tomatoes_2,Summary,0.4854268133640289,textual,False
552,metacritic_1,Actors,metacritic_3,production company,0.4851176738739013,textual,False
553,roger_ebert_1,duration,rotten_tomatoes_2,Duration,0.4850741028785705,textual,True
554,amazon_1,id,imdb_3,ID,0.4847411811351776,textual,True
555,metacritic_3,runtime,tmdb_2,duration,0.4847139120101928,textual,True
556,imdb_1,Genre,imdb_3,Genre,0.4845875799655914,textual,True
557,imdb_2,writers,tmdb_1,actor(s),0.484407514333725,textual,False
558,tmdb_1,title,tmdb_3,title,0.4838203191757202,textual,True
559,metacritic_3,starring,rotten_tomatoes_3,star5,0.4836106896400451,textual,True
560,rotten_tomatoes_4,writer,tmdb_2,stars,0.4832766950130462,textual,False
561,amazon_1,director,rotten_tomatoes_1,Cast,0.4829651117324829,textual,False
562,amazon_1,time,rotten_tomatoes_2,Duration,0.4828890860080719,textual,True
563,imdb_3,ID,roger_ebert_1,id,0.4825206100940704,textual,True
564,rotten_tomatoes_1,Year,tmdb_4,year,0.4823166728019714,numerical,True
565,metacritic_2,title,rotten_tomatoes_4,name,0.4822947680950165,textual,True
566,amazon_1,title,metacritic_1,Name,0.4822389781475067,textual,True
567,metacritic_1,Year,tmdb_2,year,0.481906533241272,numerical,True
568,rotten_tomatoes_1,Id,rotten_tomatoes_4,_id,0.4817183911800384,textual,True
569,imdb_2,name,metacritic_4,name,0.4815199673175812,textual,True
570,rotten_tomatoes_1,Name,tmdb_2,name,0.4814100563526153,textual,True
571,rotten_tomatoes_1,Director,rotten_tomatoes_2,Director,0.4812306761741638,textual,True
572,imdb_1,Duration,rotten_tomatoes_2,Duration,0.4811303615570068,textual,True
573,rotten_tomatoes_3,review3,tmdb_1,actor(s),0.4810581803321838,textual,False
574,metacritic_3,director,roger_ebert_1,directors,0.4808495342731476,textual,True
575,imdb_4,movie_name,walmart_1,name,0.4808022379875183,textual,True
576,amazon_1,title,rotten_tomatoes_3,title,0.4804956912994385,textual,True
577,rotten_tomatoes_3,review1,tmdb_3,budget,0.4804867208003998,textual,False
578,imdb_1,Duration,tmdb_2,duration,0.4799313247203827,textual,True
579,imdb_3,ID,metacritic_3,_id,0.4798102080821991,textual,True
580,metacritic_4,name,rotten_tomatoes_3,title,0.4796698987483978,textual,True
581,metacritic_4,genre,tmdb_2,genres,0.4794314205646515,textual,True
582,imdb_3,Summary,metacritic_3,runtime,0.4793226718902588,textual,False
583,imdb_4,actors,tmdb_3,actors,0.4793209433555603,textual,True
584,metacritic_3,rating,rotten_tomatoes_4,tomatoter,0.4788735508918762,textual,False
585,imdb_1,ContentRating,roger_ebert_1,genre,0.4788122475147247,textual,False
586,metacritic_3,director,tmdb_3,directors,0.4786437749862671,textual,True
587,rotten_tomatoes_1,Id,tmdb_4,_id,0.4785089492797851,textual,True
588,metacritic_4,director,tmdb_3,directors,0.4778260588645935,textual,True
589,metacritic_2,movie_rating,tmdb_4,runtime,0.4773398041725158,numerical,False
590,rotten_tomatoes_4,writer,tmdb_3,writers,0.4772706627845764,textual,True
591,tmdb_2,genres,tmdb_4,genres,0.4771435260772705,textual,True
592,imdb_1,Cast,tmdb_3,writers,0.4770239591598511,textual,False
593,imdb_4,actors,rotten_tomatoes_1,Actors,0.4765985310077667,textual,True
594,tmdb_2,_id,tmdb_4,_id,0.4765140116214752,numerical,True
595,amazon_1,director,rotten_tomatoes_2,Director,0.4764929711818695,textual,True
596,rotten_tomatoes_3,review4,tmdb_3,actors,0.4762462973594665,textual,False
597,imdb_2,director,metacritic_3,director,0.4756740629673004,textual,True
598,imdb_2,writers,imdb_3,Cast,0.4756119847297668,textual,False
599,metacritic_3,starring,rotten_tomatoes_3,star2,0.4756045937538147,textual,True
600,imdb_1,Cast,metacritic_1,Actors,0.4755996465682983,textual,True
601,metacritic_3,_id,rotten_tomatoes_2,ID,0.4748317003250122,textual,True
602,amazon_1,director,roger_ebert_1,directors,0.4745233654975891,textual,True
603,metacritic_1,_id,rotten_tomatoes_2,ID,0.4742623567581177,textual,True
604,roger_ebert_1,id,rotten_tomatoes_3,id,0.474181592464447,numerical,True
605,rotten_tomatoes_4,writer,tmdb_3,actors,0.4739576578140259,textual,False
606,rotten_tomatoes_1,Cast,tmdb_3,writers,0.4737849831581116,textual,False
607,rotten_tomatoes_2,Creators,walmart_1,stars,0.4736613929271698,textual,False
608,rotten_tomatoes_2,Creators,tmdb_1,writer(s),0.4735596776008606,textual,True
609,imdb_4,directors,rotten_tomatoes_2,Director,0.4729077816009521,textual,True
610,imdb_3,Creators,tmdb_2,stars,0.4728325605392456,textual,False
611,metacritic_3,rating,roger_ebert_1,pg_rating,0.4725514948368072,textual,True
612,roger_ebert_1,actors,rotten_tomatoes_3,star5,0.4714258313179016,textual,True
613,tmdb_1,writer(s),tmdb_3,writers,0.4709898829460144,textual,True
614,imdb_1,ContentRating,imdb_3,ContentRating,0.4708966910839081,textual,True
615,rotten_tomatoes_3,star2,rotten_tomatoes_4,star,0.4708360433578491,textual,True
616,amazon_1,year,metacritic_3,release year,0.4699971377849579,numerical,True
